"","text","created_at","author.location"
"905","Les cantons romands ont majoritairement choisi de recourir à des entreprises privées pour s'identifier aux dossiers électroniques des patients. Mais avec le refus de l'identité électronique le 7 mars en votation, cette solution fait largement débat https://t.co/hmjvIECGxy",2021-06-21 15:15:10,"Cyberia"
"906","Le #DEP est accessible en ligne. Une identification sûre est nécessaire. La Loi sur le DEP (2017) prévoit des mesures de sécurité strictes pour les émetteurs d'identité électronique. Ils n'ont pas accès au DEP. La votation sur l'#eID n’impacte pas la LDEP.\nhttps://t.co/5A2jlFIto3",2021-03-30 09:10:24,"Bern"
"907","@RevPermanente ""...ce n’est pas à l’État de dire aux femmes comment elles doivent s’habiller.""\nParce que c'est à une religion de le faire ???\nAu passage, il y a eut deux autres votations ce 7 mars 2021 dont une refusant à 64,4% la loi sur l'identité électronique.\nsource: https://t.co/s1RQJeiTn7",2021-03-09 11:54:45,"France"
"908","Résultat des référendums populaires du week-end: \nBurka =&gt; interdite\nIdentité électronique =&gt; rejetée\nhttps://t.co/woR4moTgQL",2021-03-08 14:35:37,NA
"909","Regardez ce que j'ai partagé : Votation du 7 mars: L’identité électronique a fait l’unanimité contre elle - Le Matin @MIUI| https://t.co/P19WEG0gRl",2021-03-08 09:37:16,NA
"910","Votations du 7 mars: Le projet d’identité électronique ne convainc pas le peuple https://t.co/WSpIPRACNY",2021-03-07 23:39:21,NA
"911","@OdietVincent @watson_romandie Probablement, mais ceux qui ont crus que cette votation concernait la pertinence même d’une identité électronique seront probablement surpris de comprendre que cette question reviendra, et peut-être plus rapidement que cela semble... mais la Démocratie a parlé.",2021-03-07 20:16:59,"St-Ursanne"
"912","Votations du 7 mars: Le projet d’identité électronique ne convainc pas le peuple https://t.co/m5uXC8T1eY",2021-03-07 19:32:04,"Clamart, France"
"913","CH Votation 07/03/21 Rejet de l’identité électronique « Chacun doit abandonner des idées reçues ou fixes sur certains projets » Karin Keller-Sutter qui en fait de c’est rien faire d’autre que de réciter le « Lehrbuch » d’economiesuisse qui l’a attablée au Conseil fédéral",2021-03-07 19:01:32,"Genève, Suisse"
"914","L'initiative anti-burqa acceptée - https://t.co/wfEIFQOGMV                   Votations fédérales: les Suisses acceptent l'initiative anti-burqa et l'accord de libre-échange mais pas l'identité électronique",2021-03-07 18:00:11,NA
"915","La population genevoise est en adéquation avec les Vert·e·s! <U+0001F5F3><U+0001F33B> Le parti se réjouit du soutien large à la loi cantonale sur l’indemnisation et du rejet de la privatisation de l’identité électronique ainsi que du parking Clé de Rive. https://t.co/dkJYWHcUT9\n#GEVote",2021-03-07 17:09:24,"Switzerland"
"916","Les électrices et électeurs suisses ont rejeté ce dimanche 7 mars le projet d'identité électronique qui leur était proposé, tandis qu'ils ont majoritairement validé l'accord de libre-échange avec l'Indonésie. https://t.co/DuieR1nPap",2021-03-07 14:16:16,"GE, VD, VS, FR, NE, JU, Suisse"
"917","Selon les résultats partiels de la votation de dimanche, l'identité électronique serait refusée par plus de 62% des votants. Le rejet est massif dans les cantons pour lesquels on dispose déjà de résultats définitifs. #eID #CHvote https://t.co/3y0lOKaKpO",2021-03-07 12:01:04,NA
"918","Vers un rejet net de l'#eID : selon une première projection du résultat de la votation de dimanche, l'identité électronique serait refusée par 65% des votants. #CHvote https://t.co/XoMy7EV7Qn",2021-03-07 11:47:04,"Genève, Suisse"
"919","Les premières tendances de la votation dimanche à la mi-journée penchent vers un non à l'identité électronique. Cet outil vise à simplifier l’usage des services en ligne au moyen d’un identifiant unique. https://t.co/oRx1SHjBJS #CHvote #eID",2021-03-07 11:20:01,"Suisse"
"920","Interdiction de se dissimuler le visage, identité électronique et accord de libre-échange avec l’Indonésie: suivez en direct les résultats de la votation de ce dimanche 7 mars grâce à notre carte interactive. #ParlCH #CHvote @SwissCommunity https://t.co/GrSaTdypMt",2021-03-07 10:46:54,NA
"921","Identité électronique: voici les clés pour comprendre #Suisse #Identitié #Electronique #eID #Votation   https://t.co/GG64oLuE8E",2021-02-28 19:35:47,"here and sometimes there "
"922","<U+274C>Il faut renvoyer ce mauvais projet de loi en votant non à la privatisation de l’identité électronique le 7 mars prochain! #chvote <U+2709><U+FE0F>Votez par correspondance cette semaine. Faites voter autour de vous.\n11/14",2021-02-28 09:24:58,NA
"923","<U+274C><U+0001F5F3> Le 7 mars prochain, \n- NON à l’initiative anti-burqa. On ne favorise pas l’égalité en interdisant :\n- NON à la loi sur l’identité électronique. On ne confie pas ça aux privés ;\n- NON à l’accord de libre-échange avec l’Indonésie. L’huile de palme écoresponsable n’existe pas. https://t.co/300sXQrNSv",2021-02-24 15:37:02,"Lausanne"
"924","#eID La loi sur l'identité électronique soumise à votation le #7mars est-elle une occasion à ne pas rater ou une solution plus dangereuse qu’avantageuse? Bataille d'experts. https://t.co/LCENboT23q",2021-02-23 16:32:56,"Berne, Suisse"
"925","Votation sur l’identité électronique, préoccupation des Suisses de l’étranger, politique extérieure de la Suisse en Afrique et au Proche-Orient: le ministre des Affaires étrangères Ignazio Cassis s’exprime sur ses grands dossiers du moment.@EDA_DFAE\nhttps://t.co/W3QRMKTy9f",2021-02-22 18:09:44,"Berne, Suisse"
"926","""L'identité électronique, en votation le 7 mars, permettra l’authentification d’une personne sur Internet, ce qui est censé nous faciliter la vie. Mais des spécialistes pointent du doigt certains risques et lacunes de la loi."" https://t.co/8D3TwcHMsA",2021-02-21 14:16:09,"Bern, Switzerland"
"927","L'identité électronique: et si c'était ça, et contre toute attente, l'objet de la votation du 7 mars qui déchaîne vraiment les passions (et les recours en justice)? Via @BorisBusslinger https://t.co/vf8Q73O0bd",2021-02-20 11:02:43,"Sur un petit chemin, qqpart"
"928","Emetteurs d’une identité électronique, le canton de Schaffhouse et le consortium SwissSign pourraient conquérir la #Suisse si le peuple vote oui le 7 mars. Le second nommé, véritable mastodonte, monopolise en tout cas l’attention. #numérisation #CHvote https://t.co/WWt56BHLeR https://t.co/uMsyx6g8wK",2021-02-20 09:31:03,NA
"929","#CHvote - Le 7 mars, le peuple se prononcera sur le projet de loi fédérale concernant les services d’identification électronique défendu par le Conseil fédéral. Le débat revêt une importance fondamentale pour la protection de nos données.\n\nPar @JaisGoomer\n\nhttps://t.co/GQ3xABa68z",2021-02-19 16:46:43,"Geneva, Switzerland"
"930","Identité électronique: dix questions-réponses pour comprendre les enjeux de cette votation majeure\nhttps://t.co/DAqLDoY32E par @Anouch #eID #swisssign #swissid @benoitgaillard @SebKulling @dgt_switzerland",2021-02-19 09:08:34,NA
"931","Identité électronique: dix questions-réponses pour comprendre les enjeux. Merci à <U+2066>@Anouch<U+2069> Seydtaghia pour cet excellent article qui va nous permettre de voter en bonne connaissance de cause le 7 mars prochain https://t.co/soHEj0eTn3",2021-02-19 08:14:22,"Zurich, Switzerland"
"932","Le député socialiste genevois Emmanuel Deonna appelle à refuser la Loi sur les services d’identification en ligne le 7 mars 2021. https://t.co/A8dEU79bve",2021-02-18 15:54:54,"Genève, Suisse"
"933","L'Affranchi propose un face à face sur la votation #eID: le député socialiste genevois Emmanuel Deonna appelle à voter contre. Ses arguments: https://t.co/lb7LbG0Q6M #7mars",2021-02-18 15:28:24,"Genève, Suisse"
"934","L'Affranchi propose un face à face sur la votation #eID: le député libéral-radical genevois Pierre Nicollier appelle à voter oui. Ses arguments: https://t.co/E3G9i7WlCc #7mars",2021-02-18 15:28:02,"Créé par @_bien_commun"
"935","Dissimulation du visage, identité électronique et accord de libre-échange avec l’Indonésie: votre opinion est-elle faite? https://t.co/KJWJuJjMqf",2021-02-18 05:52:33,"Lausanne - Suisse"
"936","Une identité électronique #EID contrôlée par l’État, c’est de notre temps, c’est sûr et c’est pratique. Tout le monde en profite : la population, les autorités, les entreprises. Le Conseil fédéral et le Parlement recommandent de voter oui le 7 mars. https://t.co/8VcfTBekLp #vot21 https://t.co/mq1t3nEegE",2021-02-17 13:26:34,"Switzerland"
"937","L' #identité #électronique, en votation le 7 mars, permettra l’authentification d’une personne sur Internet. Mais des spécialistes pointent du doigt certains risques et lacunes de la loi\n\n<U+0001F449> https://t.co/LzjXPyRARg\n\n#RTSinfo #CHvote #e-ID #7Mars #Suisse https://t.co/2ESrHMbwpq",2021-02-16 18:26:49,"Switzerland"
"938","<U+0001F6A8><U+0001F4C5>5 à 7 en ligne du @Clusis_Suisse sur la loi sur l'identité électronique (eID) - 16.2.21 - 17h00 à 19h00 - Quels enjeux pour le citoyen ? https://t.co/aagtNZf5Ah #eID #eGov #suisse",2021-02-16 11:23:20,"Switzerland"
"939","L'identité électronique, en votation le 7 mars, permettra l’authentification d’une personne sur Internet, ce qui est censé nous faciliter la vie. Mais des spécialistes pointent du doigt certains risques et lacunes de la loi\nhttps://t.co/lLAEJEpWzT",2021-02-16 07:29:55,"Switzerland"
"940","Les Suisses se prononceront le 7 mars sur l’identité électronique https://t.co/CQzWqvfNiJ",2021-02-15 12:33:14,"Marin - Suisse"
"941","Les Suisses se prononceront le 7 mars sur l’identité électronique https://t.co/Fkgh7cJJ9D",2021-02-15 12:18:04,"Tavannes - Suisse"
"942","Les Suisses se prononceront le 7 mars sur l’identité électronique https://t.co/K9hBdts993",2021-02-15 12:02:45,"Delémont - Jura - Switzerland"
"943","Le Parti socialiste suisse a adopté aujourd’hui les mots d'ordre pour les votations fédérales du 7mars. L'initiative dite ""antiburqa"" et la loi sur l'identité électronique ont été rejetées et âpres débats sur l'accord de libre-échange avec l'Indonésie. https://t.co/VTi5FYTNav",2021-02-13 19:34:29,"Chavannes, Suisse"
"944","Avec la privatisation de l'identité électronique (passeport numérique), une banque ou une caisse-maladie pourra nous suivre à la trace. A nos frais et aux frais de notre commune de domicile. \nLe 7 mars: NON!\n#CHvote",2021-02-13 14:56:31,NA
"945","Dans cet article (réservé aux abonnés), Jean-Pierre Hubaux (@JPHubaux) apporte un éclairage technique sur le concept d'identité électronique, sujet de la votation du 7 mars 2021 <U+0001F447>\nhttps://t.co/P5a2h0ylBz",2021-02-12 15:25:19,"Lausanne, Suisse"
"946","@golliez s'engage pour une politique pragmatique en matière de données. C'est pourquoi il soutient la loi sur l'identité électronique en votation le 7 mars. #eID #voteCH https://t.co/ZQVkzspiPx",2021-02-09 17:45:28,"Schweiz"
"947","<U+274C> Non, le 7 mars votation \nIdentité électronique: «problématique pour les droits....\nhttps://t.co/pH71lVKWdO\n\nvia @GoogleNews",2021-02-08 09:12:55,"Italie"
"948","Le grand débat - Votation sur l'identité électronique https://t.co/wBoKa3Gr2s via @RadioTeleSuisse intéressant de voir qui défend la loi #zurich @dgt_switzerland dont @Facebook est membre ... vOTEZ NON le 7 mars 2021 !",2021-02-06 21:01:53,"Geneva, Switzerland"
"949","#eID #chvote On est en train d'inventer un marché parce que pour des raison idéologiques on déclare que l'Etat est incapable de distribuer une identité électronique ~@nuriagorrite https://t.co/1iHLQelIC2",2021-02-06 18:14:29,"Lausanne"
"950","Le certificat #eID doit rester en mains du gouvernement\n\nLa votation du 7 mars sur l’identité électronique intéresse beaucoup Carlos Moreira. Pas seulement du point de vue des opportunités commerciales qu’elle peut offrir. https://t.co/9evcg7ANQj https://t.co/bz6MNpowFb",2021-02-03 11:28:09,"Geneva"
"951","Neuchâtel bûche sur l'identité électronique, en votation.\nhttps://t.co/zQjp6Rcjpb",2021-02-02 20:04:01,"Cortaillod et Delémont, Suisse"
"952","Énorme et inadmissible mensonge des partisans de la privatisation du passeport numérique. L’identité électronique soumise au vote populaire contiendra des données biométriques.\nNON le 7 mars! #CHvote #eID https://t.co/pPZ9Y02mGo",2021-02-01 05:34:14,"Vevey"
"953","«Trop de données personnelles sensibles seront en mains d'entreprises privées. Un Etat efficace doit assumer cette tâche régalienne.» @anderageru explique pourquoi il faut voter NON le 7 mars à l'identité électronique. https://t.co/atHMq2jP7u",2021-01-30 12:55:34,"Lausanne, Suisse"
"954","Identité électronique: pour le camp du oui, la loi bénéficiera aussi bien aux citoyens qu’aux entreprises https://t.co/XNLt7UNNa5 #eIDoui via @economie_suisse",2021-01-30 08:14:17,"Suisse"
"955","La Suisse pourrait interdire la burqa et du niqab. Selon un sondage, 56% des citoyens soutiennent cet objet soumis au vote le 7 mars. L’accord de libre-échange avec l’Indonésie et l’établissement d’une identité électronique passeraient aussi la rampe. \nhttps://t.co/Ke9ZGeqtOO",2021-01-29 18:34:08,"Suisse"
"956","Identité électronique: pour le camp du oui, la loi bénéficiera aussi bien aux citoyens qu’aux entreprises https://t.co/XNLt7UNNa5  via @Xavier83",2021-01-29 06:59:01,"Suisse, France"
"957","Mme Keller-Suter s’échine à répéter que le #eID « n’est pas un passeport ou une carte d’identité électronique ». Dommage que le contraire figure noir sur blanc sur la page de son département. \nNON le 7 mars! #CHVote https://t.co/gEEcE4JaoN",2021-01-26 05:59:47,"Restschweiz"
"958","Le dirigeant de cette entreprise est conseiller aux États PLR et s’est fortement engagé pour privatiser l’identité électronique... dans le but d’en tirer profit! \nLe 7 mars: NON au passeport numérique privatisé! #CHvote #eID https://t.co/ox2mZxexGn",2021-01-24 13:26:09,"CH-Ti"
"959","Par 80 voix contre 10, les #JeunesDuCentre se prononcent en faveur de la #loi-eID qui sera votée le 7 mars <U+0001F44D><U+0001F3FC><U+0001F5F3> La Suisse a besoin d’une identité électronique sûre et reconnue par l’État. Il est plus que temps ! #Digitalisation https://t.co/8hlzSGdS2o",2021-01-23 20:59:55,"Switzerland"
"960","Dissimulation du visage, identité électronique et accord avec l’Indonésie: quelles sont vos intentions de vote? https://t.co/gAZSjlJQTK",2021-01-18 08:31:40,NA
"961","L’interdiction du voile, le traité de libre-échange avec l’Indonésie et l’identité électronique: ces trois sujets seront soumis au vote des Suisses début mars. Dites-nous ce que vous en pensez. https://t.co/KsxzMEm5iE",2021-01-18 05:55:39,NA
"962","Nouvelle loi 7 mars 21\nPasseport numérique \nUn CF qui tente de rattraper 10 ans de retard\nUn état qui gère les données \nUn fournisseur ID privé\n\nEn termes de transparence et de compétences, dois-je effacer 2020 de ma mémoire ?\nhttps://t.co/KvfCzYbk92",2021-01-15 15:29:43,NA
"963","Remplacer les mots de passe qui rythment notre vie #numérique par par une identité électronique unique, c’est le projet soumis au peuple le 7 mars. Mais le choix d’un partenariat public-privé pour la mise en place d’un tel système dérange. #eid https://t.co/aZqMe8wseQ",2021-01-15 13:50:47,"LIMOGES "
"964","Votations fédérales du 7 mars: Les sept choses à savoir sur l’identité électronique https://t.co/paC0H9AiRg",2021-01-14 19:38:38," Bullet,Suisse."
